,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
68,8,69,1,3290.315,98,110,0.328937888,0.671062112
70,8,71,0,6277.281999999999,110,89,0.498930052,0.5010699479999999
72,8,73,0,2067.7270000000003,110,105,0.607027761,0.392972239
74,8,75,1,2634.212,80,86,0.569288048,0.430711952
76,8,77,0,6242.055,80,74,0.556258322,0.443741678
78,8,79,1,1794.3270000000002,69,80,0.381622068,0.618377932
80,8,81,0,2050.16,50,40,0.557406642,0.442593358
82,8,83,1,1777.964,115,110,0.48281361899999997,0.517186381
84,8,85,0,1563.1270000000002,90,80,0.663226769,0.336773231
86,8,87,1,2260.891,93,80,0.478666104,0.521333896
88,8,89,1,4128.835999999999,88,80,0.39655949100000004,0.603440509
90,8,91,1,2094.95,80,93,0.48157222299999997,0.518427777
92,8,93,0,2566.652,50,41,0.723710779,0.27628922100000003
94,8,95,1,1428.4360000000001,80,85,0.38219547200000004,0.617804528
96,8,97,0,2272.403,41,50,0.592636713,0.407363287
98,8,99,1,2406.058,72,80,0.493825357,0.5061746429999999
100,8,101,1,1477.77,43,50,0.41391663,0.58608337
102,8,103,1,2400.0820000000003,112,110,0.451596079,0.548403921
104,8,105,0,2142.379,50,51,0.653537948,0.346462052
106,8,107,0,1539.5420000000001,50,49,0.571957839,0.42804216100000003
108,8,109,1,1258.661,80,82,0.387271441,0.612728559
110,8,111,1,1365.15,53,50,0.32566122399999997,0.6743387759999999
112,8,113,1,1437.994,67,80,0.36049560700000005,0.639504393
114,8,115,1,2162.8360000000002,70,80,0.49006668600000003,0.509933314
116,8,117,0,2033.5410000000002,110,115,0.675328745,0.324671255
118,8,119,0,3077.0820000000003,110,103,0.536598995,0.463401005
0,9,0,1,1737.66,110,131,0.5243101179999999,0.475689882
2,9,2,0,1476.671,50,44,0.50101833,0.49898167
4,9,4,1,1397.6760000000002,42,50,0.512605042,0.487394958
6,9,6,1,1959.9170000000001,78,80,0.649550026,0.350449974
8,9,8,1,2345.8179999999998,50,48,0.426309379,0.573690621
10,9,10,1,1952.5620000000001,46,50,0.619212963,0.38078703700000005
12,9,12,0,2567.785,50,56,0.502726281,0.497273719
14,9,14,1,2399.982,110,124,0.5972515860000001,0.402748414
16,9,16,1,2663.548,64,80,0.6849442379999999,0.315055762
18,9,18,0,2027.183,101,110,0.42780027,0.57219973
20,9,20,1,2205.375,50,42,0.418670438,0.5813295620000001
22,9,22,0,1980.279,77,80,0.551094891,0.44890510899999997
24,9,24,1,1485.164,44,50,0.52037037,0.47962963
26,9,26,0,1855.0970000000002,50,46,0.581935484,0.418064516
28,9,28,1,2048.157,133,110,0.464632455,0.535367545
30,9,30,0,1995.005,126,110,0.65365452,0.34634548
32,9,32,1,1846.3120000000001,110,126,0.494607088,0.505392912
34,9,34,0,2292.031,80,77,0.6243654820000001,0.375634518
36,9,36,0,1909.306,80,64,0.6372670810000001,0.362732919
38,9,38,0,2723.051,124,110,0.659494855,0.340505145
40,9,40,0,1749.954,128,110,0.42780748700000004,0.572192513
42,9,42,0,1223.8419999999999,54,50,0.35752688200000005,0.642473118
44,9,44,0,1167.827,105,110,0.41134751799999997,0.588652482
46,9,46,0,1048.826,96,80,0.403108499,0.596891501
48,9,48,1,1125.772,110,128,0.52639087,0.47360913
50,9,50,1,1388.5870000000002,110,119,0.603626943,0.39637305700000003
52,9,52,1,1755.945,58,50,0.490759754,0.5092402460000001
54,9,54,0,1723.37,74,80,0.487654321,0.5123456789999999
56,9,56,1,1512.4660000000001,66,80,0.430232558,0.5697674420000001
58,9,58,1,1124.705,94,110,0.42338252,0.57661748
60,9,60,0,1062.346,75,80,0.44783715,0.55216285
62,9,62,0,1209.127,89,110,0.430332922,0.5696670779999999
64,9,64,0,2142.45,110,98,0.489795918,0.510204082
66,9,66,0,1632.4470000000001,110,94,0.553921569,0.446078431
68,9,68,1,1463.996,50,54,0.39658444,0.60341556
70,9,70,1,1770.168,50,52,0.316195373,0.683804627
72,9,72,1,1830.8129999999999,87,110,0.30480167,0.69519833
74,9,74,1,1453.213,80,96,0.52852349,0.47147651
76,9,76,1,1518.317,50,55,0.616776316,0.383223684
78,9,78,0,1860.1429999999998,45,50,0.566775244,0.433224756
80,9,80,1,1672.766,50,53,0.504761905,0.495238095
82,9,82,1,1422.886,80,88,0.36689038,0.63310962
84,9,84,0,1023.7819999999999,103,110,0.38701298700000003,0.612987013
86,9,86,0,1352.63,80,72,0.488425926,0.511574074
88,9,88,1,1387.496,80,90,0.39862069,0.60137931
90,9,90,0,1461.872,80,70,0.54978355,0.45021645
92,9,92,1,2036.769,82,80,0.502024291,0.497975709
94,9,94,0,1715.57,96,110,0.44668008,0.55331992
96,9,96,0,1437.479,60,50,0.465483235,0.534516765
98,9,98,0,1623.335,110,96,0.505175983,0.494824017
100,9,100,1,1082.646,49,50,0.445086705,0.554913295
102,9,102,0,1659.308,51,50,0.41927083299999995,0.580729167
104,9,104,1,2141.188,40,50,0.45894736799999997,0.541052632
106,9,107,1,1652.6729999999998,50,49,0.436229205,0.563770795
108,9,109,1,1342.9229999999998,80,82,0.474040632,0.525959368
110,9,111,0,2508.084,53,50,0.506346968,0.49365303200000005
112,9,114,0,1206.212,80,67,0.510948905,0.489051095
114,9,116,0,1392.9389999999999,110,122,0.406593407,0.593406593
116,9,118,0,3121.925,110,112,0.514373717,0.485626283
0,10,0,1,2438.639,110,131,0.500691951,0.499308049
2,10,2,0,2008.8970000000002,50,44,0.6401406239999999,0.359859376
4,10,4,1,2833.7290000000003,42,50,0.418234606,0.5817653939999999
6,10,6,0,1296.653,78,80,0.547223161,0.452776839
8,10,8,1,1082.362,50,48,0.399028345,0.600971655
10,10,10,1,4797.563,46,50,0.49785827200000005,0.502141728
12,10,12,1,1124.577,50,56,0.390015204,0.609984796
14,10,14,1,4632.202,110,124,0.450815594,0.5491844060000001
16,10,16,1,4819.272,64,80,0.43940397700000006,0.560596023
18,10,18,1,3590.0440000000003,101,110,0.491064998,0.5089350020000001
20,10,20,0,1980.89,50,42,0.640577073,0.359422927
22,10,22,1,2282.415,77,80,0.525026827,0.47497317299999997
24,10,24,1,2219.879,44,50,0.527111416,0.472888584
26,10,26,1,1211.06,50,46,0.472804225,0.527195775
28,10,28,0,1668.819,133,110,0.60685846,0.39314154
30,10,30,0,2614.701,126,110,0.488930829,0.511069171
32,10,32,1,3067.38,110,126,0.49716450100000004,0.502835499
34,10,34,1,2203.819,80,77,0.47785787,0.52214213
36,10,36,0,1686.734,80,64,0.6129568320000001,0.387043168
38,10,38,0,1473.981,124,110,0.593215099,0.40678490100000003
40,10,40,0,1421.8570000000002,128,110,0.5465999739999999,0.453400026
42,10,42,0,2971.482,54,50,0.5735639229999999,0.426436077
44,10,44,0,1787.366,105,110,0.6123697610000001,0.387630239
46,10,46,0,1312.34,96,80,0.564800584,0.435199416
48,10,48,1,2641.421,110,128,0.41348454700000004,0.586515453
50,10,50,1,4830.474,110,119,0.336233911,0.663766089
52,10,52,0,3165.677,58,50,0.530255136,0.469744864
54,10,54,1,2513.012,74,80,0.35104769399999997,0.648952306
56,10,56,1,2175.323,66,80,0.465448243,0.534551757
58,10,58,0,1538.526,94,110,0.586124399,0.41387560100000004
60,10,60,1,1704.155,75,80,0.489990651,0.510009349
62,10,62,1,5787.017,89,110,0.52132964,0.47867036
64,10,64,0,4822.179,110,98,0.5344285529999999,0.465571447
66,10,66,0,1577.21,110,94,0.6174888270000001,0.382511173
68,10,68,1,1134.675,50,54,0.42894499700000005,0.571055003
70,10,70,1,3902.862,50,52,0.466793138,0.533206862
72,10,72,1,3994.772,87,110,0.422411965,0.577588035
74,10,74,0,1443.82,80,96,0.567130186,0.43286981399999996
76,10,76,1,2171.036,50,55,0.420609691,0.579390309
78,10,78,1,3753.437,45,50,0.444037794,0.555962206
80,10,80,1,1227.903,50,53,0.405515374,0.594484626
82,10,82,1,2611.379,80,88,0.524901294,0.47509870600000004
84,10,84,1,1766.796,103,110,0.39347265600000003,0.606527344
86,10,86,0,1143.188,80,72,0.622226022,0.37777397799999995
88,10,88,1,2656.389,80,90,0.43919113200000004,0.560808868
90,10,90,0,1190.6589999999999,80,70,0.621332391,0.37866760899999996
92,10,92,1,2437.721,82,80,0.38922924799999997,0.6107707520000001
94,10,94,1,2559.688,96,110,0.44250412100000003,0.557495879
96,10,96,0,2095.43,60,50,0.561159275,0.438840725
98,10,98,1,3932.3309999999997,110,96,0.478353245,0.521646755
100,10,100,0,2313.741,49,50,0.555505195,0.444494805
102,10,102,0,2405.645,51,50,0.551199949,0.44880005100000003
104,10,104,1,4183.4259999999995,40,50,0.517772462,0.48222753799999996
106,10,106,0,1781.244,85,80,0.51295899,0.48704101
108,10,109,0,4565.044,80,82,0.473740778,0.5262592220000001
110,10,111,0,1760.896,53,50,0.53228535,0.46771465
112,10,113,1,3826.7670000000003,67,80,0.45625181600000003,0.543748184
114,10,115,1,1723.4920000000002,70,80,0.472393092,0.527606908
116,10,118,0,2172.5860000000002,110,112,0.540954478,0.45904552200000004
0,11,0,1,8564.741,110,131,0.44626649799999996,0.553733502
2,11,2,1,3541.179,50,44,0.463068945,0.536931055
4,11,4,1,4174.505,42,50,0.54313434,0.45686566
6,11,6,0,14244.499,78,80,0.525596552,0.47440344799999995
8,11,8,0,6897.868,50,48,0.568675629,0.43132437100000004
10,11,10,0,13861.923,46,50,0.41032846700000003,0.589671533
12,11,12,1,13654.764,50,56,0.471828961,0.528171039
14,11,14,1,3624.73,110,124,0.554295151,0.44570484899999996
16,11,16,1,2921.995,64,80,0.314955277,0.685044723
18,11,18,1,12000.368,101,110,0.45325508200000003,0.546744918
20,11,20,1,11095.371000000001,50,42,0.640822785,0.359177215
22,11,22,1,1362.3629999999998,77,80,1.0,0.0
24,11,24,0,6065.669,44,50,0.7456535740000001,0.254346426
26,11,26,1,2260.1910000000003,50,46,0.464664087,0.5353359129999999
28,11,28,0,3524.994,133,110,0.708947982,0.291052018
30,11,30,1,10903.898000000001,126,110,0.298739818,0.7012601820000001
32,11,32,1,7358.151999999999,110,126,0.597444089,0.402555911
34,11,34,0,8693.901,80,77,0.68209147,0.31790853
36,11,36,0,6860.493,80,64,0.625018586,0.37498141399999996
38,11,38,0,15333.791000000001,124,110,0.588556244,0.411443756
40,11,40,0,4100.337,128,110,0.532940806,0.467059194
42,11,42,0,3758.6659999999997,54,50,0.537854956,0.462145044
44,11,44,1,13068.882,105,110,0.408655434,0.591344566
46,11,46,0,3331.992,96,80,0.598955589,0.401044411
48,11,48,1,5705.359,110,128,0.624152723,0.37584727700000004
50,11,50,1,2528.952,110,119,0.526101477,0.47389852299999996
52,11,52,0,3404.93,58,50,0.591057368,0.40894263200000003
54,11,54,1,4685.584,74,80,0.29042349,0.70957651
56,11,56,0,5351.809,66,80,0.561325781,0.438674219
58,11,58,1,3687.303,94,110,0.525294189,0.47470581100000003
60,11,60,1,4831.263,75,80,0.475642316,0.5243576839999999
62,11,62,1,14659.758,89,110,0.5556688320000001,0.44433116799999994
64,11,64,1,3527.5640000000003,110,98,0.402984036,0.597015964
66,11,66,0,2300.7,110,94,0.6924093029999999,0.30759069699999997
68,11,68,1,2212.062,50,54,0.40291210200000005,0.597087898
70,11,71,0,2208.33,110,89,0.732781015,0.267218985
72,11,73,0,2181.58,110,105,0.6934758440000001,0.306524156
74,11,75,0,5657.024,80,86,0.7033560670000001,0.296643933
76,11,77,1,5892.906,80,74,0.39724764700000004,0.602752353
78,11,79,1,2766.9829999999997,69,80,0.483836473,0.516163527
80,11,81,1,5328.319,50,40,0.43223612299999997,0.5677638770000001
82,11,83,0,16547.093,115,110,0.628580667,0.37141933299999996
84,11,85,0,4805.152,90,80,0.667422289,0.332577711
86,11,87,1,3662.945,93,80,0.36978022200000005,0.630219778
88,11,89,0,2799.691,88,80,0.751791887,0.248208113
90,11,91,1,2004.114,80,93,0.43584013299999996,0.564159867
92,11,93,1,1447.59,50,41,0.46990782600000003,0.530092174
94,11,95,1,3708.76,80,85,0.5512769829999999,0.44872301700000006
96,11,97,0,7845.473000000001,41,50,0.339732771,0.660267229
98,11,99,1,1772.283,72,80,0.48799038100000003,0.512009619
100,11,101,1,1368.463,43,50,0.48458584,0.51541416
102,11,103,0,5170.237,112,110,0.609788035,0.390211965
104,11,105,1,10303.299,50,51,0.464869979,0.5351300210000001
106,11,107,0,8980.201,50,49,0.553069157,0.44693084299999997
108,11,109,1,3262.577,80,82,0.401812689,0.598187311
110,11,111,1,4653.63,53,50,0.20590018399999999,0.7940998159999999
112,11,113,1,1184.873,67,80,1.0,0.0
114,11,115,1,1824.8470000000002,70,80,0.327745055,0.672254945
116,11,117,0,4017.863,110,115,0.703014237,0.296985763
118,11,119,1,6801.251,110,103,0.288223134,0.7117768659999999
0,12,0,1,5012.380999999999,110,131,0.517367459,0.482632541
2,12,2,1,4092.8909999999996,50,44,0.492023482,0.507976518
4,12,5,0,2724.52,108,110,0.528663642,0.47133635799999996
6,12,7,0,1639.989,110,92,0.582568804,0.417431196
8,12,9,0,2934.281,110,101,0.504950675,0.495049325
10,12,11,1,1767.183,80,83,0.36131934,0.63868066
12,12,13,0,2238.074,50,47,0.545153944,0.454846056
14,12,16,1,1490.4279999999999,64,80,0.376880593,0.623119407
16,12,18,1,1668.862,101,110,0.288127879,0.711872121
18,12,20,0,4424.91,50,42,0.52054418,0.47945582
20,12,22,1,1303.4489999999998,77,80,0.312254896,0.6877451040000001
22,12,24,1,2354.092,44,50,0.42351178100000003,0.576488219
24,12,26,0,3356.9509999999996,50,46,0.404946629,0.595053371
26,12,28,1,1888.7120000000002,133,110,0.53893663,0.46106337
28,12,30,1,1729.0910000000001,126,110,0.478694441,0.521305559
30,12,32,1,1582.4129999999998,110,126,0.276882668,0.7231173320000001
32,12,34,0,2663.1440000000002,80,77,0.557215589,0.442784411
34,12,36,0,2405.19,80,64,0.525580019,0.474419981
36,12,38,0,2604.714,124,110,1.0,0.0
38,12,40,0,2319.583,128,110,0.532171931,0.46782806899999996
40,12,42,0,4644.769,54,50,0.52188692,0.47811308
42,12,44,1,2232.262,105,110,0.47584102899999997,0.524158971
44,12,46,0,3773.941,96,80,0.588925959,0.411074041
46,12,48,1,1345.217,110,128,0.308525619,0.6914743809999999
48,12,50,1,1667.654,110,119,0.27998381699999997,0.7200161829999999
50,12,52,1,1162.424,58,50,0.322433643,0.677566357
52,12,54,1,1290.039,74,80,0.318295848,0.681704152
54,12,56,1,1432.934,66,80,0.240815965,0.759184035
56,12,58,1,1799.973,94,110,0.45606165600000004,0.543938344
58,12,60,1,1256.005,75,80,0.26268526,0.73731474
60,12,62,1,1909.739,89,110,0.44570868,0.55429132
62,12,64,1,1464.614,110,98,0.332352026,0.667647974
64,12,66,1,1465.825,110,94,0.34710310200000005,0.652896898
66,12,68,1,2530.536,50,54,0.381265918,0.618734082
68,12,70,1,1189.0710000000001,50,52,0.33948867899999996,0.660511321
70,12,72,1,1241.553,87,110,0.32835583,0.67164417
72,12,74,1,1117.673,80,96,0.34190937600000004,0.658090624
74,12,76,1,4591.682,50,55,0.723203567,0.276796433
76,12,78,1,1425.348,45,50,0.359331754,0.640668246
78,12,80,0,1246.182,50,53,1.0,0.0
80,12,82,1,1603.725,80,88,0.307169191,0.692830809
82,12,84,1,2474.3179999999998,103,110,0.36844161299999995,0.631558387
84,12,86,1,2107.919,80,72,0.38917697700000004,0.610823023
86,12,88,1,1120.9089999999999,80,90,0.24148288699999998,0.758517113
88,12,90,1,1201.742,80,70,0.261111814,0.738888186
90,12,92,1,1976.005,82,80,0.243043035,0.756956965
92,12,94,1,1300.309,96,110,0.307878273,0.6921217270000001
94,12,96,0,1980.2620000000002,60,50,0.573155985,0.426844015
96,12,98,0,1475.131,110,96,0.609365895,0.390634105
98,12,100,0,1540.5639999999999,49,50,0.654803591,0.345196409
100,12,102,1,3069.2470000000003,51,50,0.519381069,0.480618931
102,12,104,1,1931.763,40,50,0.41324187100000004,0.586758129
104,12,106,0,3198.531,85,80,0.488262724,0.511737276
106,12,108,1,2105.839,50,43,0.44963471200000005,0.550365288
108,12,110,1,1234.0539999999999,50,60,0.405142127,0.5948578729999999
110,12,112,1,2939.993,122,110,0.552107858,0.44789214200000005
112,12,114,1,1590.047,80,67,0.228943308,0.771056692
114,12,116,1,1363.523,110,122,0.24287194199999998,0.7571280579999999
116,12,118,1,1261.728,110,112,0.330585382,0.669414618
0,13,0,1,4728.534000000001,110,131,0.563612145,0.436387855
2,13,2,0,5237.59,50,44,0.538151759,0.461848241
4,13,4,1,5130.834,42,50,0.41367949600000004,0.586320504
6,13,6,1,4516.884,78,80,0.449254045,0.550745955
8,13,8,1,3812.761,50,48,0.5356689729999999,0.464331027
10,13,10,0,5095.775,46,50,0.495541999,0.504458001
12,13,12,1,4924.589,50,56,0.58705162,0.41294838
14,13,14,1,5782.88,110,124,0.374912431,0.625087569
16,13,16,1,5654.201,64,80,0.426441704,0.573558296
18,13,18,1,4913.412,101,110,0.493513494,0.506486506
20,13,20,0,6902.097,50,42,0.630384691,0.369615309
22,13,22,0,5702.751,77,80,0.455176553,0.5448234470000001
24,13,24,1,5351.669,44,50,0.471408614,0.528591386
26,13,26,0,5742.076999999999,50,46,0.517260861,0.482739139
28,13,28,0,5710.593000000001,133,110,0.612305436,0.38769456399999996
30,13,30,1,4991.3,126,110,0.492651715,0.507348285
32,13,32,1,3912.845,110,126,0.49657577399999997,0.503424226
34,13,34,1,4044.83,80,77,0.583360239,0.416639761
36,13,36,0,4904.838,80,64,0.7289995779999999,0.271000422
38,13,38,0,6759.424,124,110,0.49972891799999997,0.500271082
40,13,40,0,5230.6359999999995,128,110,0.557324841,0.442675159
42,13,42,0,3882.513,54,50,0.614530227,0.38546977299999996
44,13,44,1,5214.65,105,110,0.570416195,0.429583805
46,13,46,0,5839.816,96,80,0.547188404,0.45281159600000004
48,13,48,1,5443.724,110,128,0.601361059,0.398638941
50,13,50,1,6404.263000000001,110,119,0.560910055,0.439089945
52,13,52,0,5106.066,58,50,0.614261804,0.38573819600000003
54,13,54,1,5255.903,74,80,0.5477363129999999,0.452263687
56,13,56,1,5599.875,66,80,0.622718192,0.377281808
58,13,58,1,5642.69,94,110,0.588645458,0.41135454200000005
60,13,60,1,5756.545999999999,75,80,0.573402647,0.42659735299999996
62,13,62,1,7015.6269999999995,89,110,0.669652039,0.330347961
64,13,64,0,4337.33,110,98,0.613921177,0.38607882299999996
66,13,66,0,4912.862,110,94,0.577320339,0.42267966100000004
68,13,68,1,5976.24,50,54,0.602418566,0.397581434
70,13,70,1,5316.243,50,52,0.516377188,0.483622812
72,13,72,1,3871.821,87,110,0.616139023,0.38386097700000005
74,13,74,1,4808.78,80,96,0.553461064,0.446538936
76,13,76,0,4275.3679999999995,50,55,0.49499034399999997,0.505009656
78,13,78,1,5505.031,45,50,0.549061279,0.45093872100000004
80,13,80,1,4816.592000000001,50,53,0.721639657,0.278360343
82,13,82,1,5224.515,80,88,0.6263451320000001,0.373654868
84,13,84,0,6081.765,103,110,0.630998934,0.369001066
86,13,86,0,4314.562,80,72,0.588121144,0.411878856
88,13,88,1,5079.54,80,90,0.590852874,0.409147126
90,13,90,0,5923.554,80,70,0.65527096,0.34472904
92,13,92,0,3609.935,82,80,0.6502986070000001,0.34970139299999997
94,13,94,1,5102.42,96,110,0.5477317820000001,0.45226821799999994
96,13,96,1,4659.4,60,50,0.776266142,0.223733858
98,13,99,1,4250.151,72,80,0.6495613610000001,0.350438639
100,13,101,0,4118.45,43,50,0.629300304,0.370699696
102,13,103,0,6182.178000000001,112,110,0.6787903559999999,0.32120964399999996
104,13,105,1,4275.996,50,51,0.608888503,0.39111149700000003
106,13,107,1,6365.795999999999,50,49,0.664341973,0.335658027
108,13,109,1,5259.883000000001,80,82,0.655258398,0.34474160200000004
110,13,111,0,5729.785,53,50,0.542339516,0.457660484
112,13,113,1,4699.603,67,80,0.469977054,0.530022946
114,13,115,1,5424.203,70,80,0.5842090010000001,0.415790999
116,13,117,0,3572.615,110,115,0.605613959,0.394386041
118,13,119,0,4758.971,110,103,0.61813249,0.38186751
0,14,0,1,2411.837,110,131,0.584715607,0.415284393
2,14,2,0,5223.695,50,44,0.5092830629999999,0.490716937
4,14,4,1,2077.9339999999997,42,50,0.531721409,0.468278591
6,14,6,0,4302.3,78,80,0.5005279570000001,0.499472043
8,14,8,0,3183.118,50,48,0.539930713,0.46006928700000005
10,14,10,1,1604.214,46,50,0.317640451,0.6823595490000001
12,14,12,1,1491.1570000000002,50,56,0.38015735700000003,0.6198426429999999
14,14,14,0,6532.274,110,124,0.544665517,0.45533448299999996
16,14,16,1,2546.243,64,80,0.501239534,0.498760466
18,14,18,0,3940.452,101,110,0.536009015,0.463990985
20,14,20,0,4240.585,50,42,0.716102954,0.28389704600000004
22,14,22,0,3636.833,77,80,0.670817981,0.329182019
24,14,24,1,4592.348,44,50,0.562381398,0.437618602
26,14,26,0,8235.293,50,46,0.589309451,0.41069054899999996
28,14,28,0,2101.964,133,110,0.634297106,0.365702894
30,14,30,0,2712.183,126,110,0.46955545200000004,0.530444548
32,14,32,1,3141.054,110,126,0.468135291,0.5318647089999999
34,14,34,0,2688.136,80,77,0.504711755,0.495288245
36,14,36,0,3677.1409999999996,80,64,0.67811233,0.32188767
38,14,38,0,2072.589,124,110,0.6209661,0.37903390000000003
40,14,40,0,5015.075,128,110,0.6251908110000001,0.374809189
42,14,42,0,2077.351,54,50,0.628657467,0.371342533
44,14,44,0,2172.653,105,110,0.592803411,0.407196589
46,14,46,0,2218.531,96,80,0.702288985,0.297711015
48,14,48,1,2667.889,110,128,0.487517641,0.5124823589999999
50,14,50,1,5425.233,110,119,0.5247499,0.4752501
52,14,52,0,3105.605,58,50,0.64111775,0.35888225
54,14,55,0,2016.1470000000002,86,80,0.655882675,0.344117325
56,14,57,1,2841.325,50,59,0.46216267899999997,0.537837321
58,14,59,0,1385.729,110,87,0.539822302,0.46017769799999997
60,14,61,0,1760.556,50,45,0.6102963020000001,0.389703698
62,14,63,1,1504.9470000000001,80,94,0.369921321,0.630078679
64,14,65,0,1590.977,94,80,0.62244265,0.37755735
66,14,67,0,1998.507,80,66,0.731767631,0.26823236899999997
68,14,69,1,2040.6989999999998,98,110,0.48538961,0.51461039
70,14,71,0,3426.046,110,89,0.46053409,0.53946591
72,14,73,0,1644.2079999999999,110,105,0.574991644,0.42500835600000003
74,14,75,1,4972.1359999999995,80,86,0.478808489,0.521191511
76,14,78,1,4308.776,45,50,0.49191725700000005,0.508082743
78,14,80,0,7810.219,50,53,0.55556843,0.44443157
80,14,82,0,2082.529,80,88,0.6773389879999999,0.32266101199999997
82,14,84,0,3551.473,103,110,0.202135492,0.797864508
84,14,86,0,3048.616,80,72,0.417687853,0.582312147
86,14,88,1,4955.968,80,90,0.66440985,0.33559015
88,14,90,0,6152.036999999999,80,70,0.534815224,0.465184776
90,14,92,0,3622.56,82,80,0.48914431700000005,0.510855683
92,14,94,1,2245.708,96,110,0.478518028,0.521481972
94,14,96,1,3213.752,60,50,0.43708692899999996,0.562913071
96,14,98,0,1525.374,110,96,0.556373868,0.443626132
98,14,100,0,2443.1910000000003,49,50,0.446934815,0.553065185
100,14,102,0,2935.902,51,50,0.5318180220000001,0.46818197799999994
102,14,104,1,1982.287,40,50,0.414031483,0.5859685170000001
104,14,106,0,1456.4560000000001,85,80,0.648970526,0.351029474
106,14,108,0,1573.1629999999998,50,43,0.581788048,0.41821195200000005
108,14,110,1,1062.845,50,60,0.309285806,0.6907141940000001
110,14,112,0,1232.637,122,110,0.629761042,0.37023895799999995
112,14,114,0,4659.356,80,67,0.659755911,0.34024408899999997
114,14,116,0,2788.2329999999997,110,122,0.594216902,0.40578309799999995
116,14,118,1,2808.27,110,112,0.472434136,0.5275658639999999
0,15,0,1,2542.2470000000003,110,131,0.49327135299999997,0.506728647
2,15,2,0,6442.393,50,44,0.443365481,0.5566345189999999
4,15,4,0,8024.03,42,50,0.184073743,0.815926257
6,15,6,0,9932.804,78,80,0.48324488299999996,0.516755117
8,15,8,0,7635.335,50,48,0.610166346,0.389833654
10,15,10,1,4161.977,46,50,0.619272087,0.380727913
12,15,13,1,8179.39,50,47,0.512678556,0.487321444
14,15,15,0,13076.186000000002,91,80,0.553470076,0.44652992399999997
16,15,17,1,8153.101,83,80,0.59077417,0.40922583
18,15,19,0,8992.614,56,50,0.732572958,0.267427042
20,15,21,1,8236.17,110,117,0.6511081,0.34889190000000003
22,15,24,1,5746.953,44,50,0.558849506,0.441150494
24,15,26,1,4722.124,50,46,0.697972741,0.302027259
26,15,29,0,9895.334,131,110,0.685232912,0.31476708800000003
28,15,31,1,4835.46,110,133,0.578475982,0.42152401799999994
30,15,33,1,6182.891,48,50,0.522487005,0.477512995
32,15,35,1,10474.995,117,110,0.5827481379999999,0.41725186200000003
34,15,37,1,3153.256,80,78,0.548338924,0.451661076
36,15,39,1,4944.41,92,110,0.31716030100000003,0.6828396990000001
38,15,41,1,3156.9159999999997,50,58,0.43681722,0.56318278
40,15,43,0,3120.278,80,69,0.575123945,0.424876055
42,15,45,0,2994.377,55,50,0.721308092,0.278691908
44,15,47,0,3316.9359999999997,80,75,0.6455210779999999,0.35447892200000003
46,15,49,0,6059.312,59,50,0.503294629,0.496705371
48,15,51,1,2865.913,52,50,0.5737150089999999,0.426284991
50,15,53,0,2973.926,119,110,0.678144292,0.321855708
52,15,55,1,4685.692,86,80,0.442656719,0.557343281
54,15,57,1,1800.668,50,59,0.521000635,0.478999365
56,15,59,0,2315.861,110,87,0.55647595,0.44352405
58,15,61,0,2771.265,50,45,0.693781698,0.306218302
60,15,63,0,2622.048,80,94,0.6457956810000001,0.354204319
62,15,65,0,2481.136,94,80,0.645211055,0.354788945
64,15,67,1,2528.916,80,66,0.619468559,0.380531441
66,15,69,0,4616.184,98,110,0.704615148,0.295384852
68,15,71,1,1761.881,110,89,0.466745664,0.533254336
70,15,73,1,2456.939,110,105,0.49270112200000005,0.507298878
72,15,75,1,2286.223,80,86,0.522545192,0.47745480799999995
74,15,77,1,5194.652,80,74,0.470099495,0.529900505
76,15,79,1,2769.315,69,80,0.700787308,0.299212692
78,15,81,0,1750.4589999999998,50,40,0.67133497,0.32866503
80,15,83,0,3000.427,115,110,0.679233755,0.320766245
82,15,85,0,6119.472,90,80,0.569291097,0.430708903
84,15,87,0,2073.7,93,80,0.593209649,0.406790351
86,15,89,0,1859.665,88,80,0.6784876059999999,0.321512394
88,15,91,1,2262.893,80,93,0.42598345200000004,0.574016548
90,15,93,0,2966.97,50,41,0.506461095,0.493538905
92,15,95,1,2338.831,80,85,0.662126676,0.337873324
94,15,97,1,2959.739,41,50,0.537081422,0.46291857799999997
96,15,99,1,3826.993,72,80,0.6262253489999999,0.373774651
98,15,101,1,3028.583,43,50,0.6769458009999999,0.323054199
100,15,103,1,4102.764,112,110,0.40483207600000004,0.595167924
102,15,105,1,2397.228,50,51,0.649757028,0.35024297200000004
104,15,107,0,3967.9109999999996,50,49,0.551444927,0.44855507299999997
106,15,109,1,3889.217,80,82,0.61671591,0.38328409
108,15,111,1,1762.876,53,50,0.45586439799999995,0.544135602
110,15,113,1,3361.83,67,80,0.6721156340000001,0.32788436600000004
112,15,115,1,1737.5339999999999,70,80,0.502693547,0.497306453
114,15,117,1,3868.655,110,115,0.536314568,0.463685432
116,15,119,1,1960.82,110,103,0.52102306,0.47897694
0,16,0,1,2008.781,110,131,0.45041027200000006,0.5495897279999999
2,16,2,1,3858.222,50,44,0.7288439440000001,0.27115605600000003
4,16,4,1,2895.813,42,50,0.46963873899999997,0.530361261
6,16,6,1,1841.979,78,80,0.313242124,0.6867578759999999
8,16,8,0,3061.948,50,48,0.548559233,0.451440767
