,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
58,7,58,0,1826.308,5,6,0.6851877330485254,0.31481226695147463
60,7,60,0,7352.448,3,3,0.478261321062767,0.5217386789372329
62,7,62,0,1978.485,5,6,0.6122925418931755,0.38770745810682455
64,7,64,1,12046.813999999995,6,5,0.4207054982545931,0.579294501745407
66,7,66,1,3467.74,6,5,0.4706926657206095,0.5293073342793905
68,7,68,0,2286.018,0,2,0.6818631285877607,0.3181368714122393
70,7,70,1,2816.834000000001,0,2,0.5509116438198697,0.4490883561801303
72,7,72,0,3017.1059999999998,4,6,0.650595465356293,0.34940453464370697
74,7,74,0,3324.625,3,5,0.8124974390493751,0.18750256095062487
76,7,76,0,3210.0679999999998,0,2,0.5137089252157799,0.4862910747842201
78,7,78,0,1866.3,0,0,0.6843755066745933,0.3156244933254067
80,7,80,0,3734.4640000000004,0,2,0.5962649214916258,0.4037350785083743
82,7,82,0,1796.056,3,5,0.6262029360926065,0.3737970639073935
84,7,84,0,2410.442,5,6,0.5773894091937548,0.4226105908062453
86,7,86,1,8279.899,3,3,0.519084817870244,0.480915182129756
88,7,88,0,1793.599,3,5,0.6241427669825949,0.3758572330174052
90,7,90,1,6454.18,3,2,0.4882936514081999,0.5117063485918002
92,7,92,1,4602.482,4,3,0.4868111524483214,0.5131888475516786
94,7,94,0,3877.406,5,6,0.5892464136616068,0.4107535863383932
96,7,96,1,7497.271,2,0,0.5474340319589055,0.4525659680410945
98,7,98,0,2824.2909999999997,6,5,0.5644723445639421,0.43552765543605787
100,7,100,0,1788.3529999999994,0,0,0.660402166500126,0.3395978334998741
102,7,102,0,5750.016,2,0,0.7365618040247659,0.263438195975234
104,7,104,0,1763.336,0,0,0.6612542881355165,0.3387457118644836
106,7,106,1,2819.102000000001,4,3,0.5058307002015524,0.4941692997984476
108,7,108,1,8980.375,0,0,0.6777854147087289,0.322214585291271
110,7,110,0,1909.2579999999998,0,2,0.5805974305720986,0.4194025694279014
112,7,112,0,1574.9660000000001,7,6,0.6250765184741842,0.37492348152581584
114,7,114,1,2347.152,3,2,0.5944296368915712,0.4055703631084288
116,7,116,0,3036.197,6,7,0.788101922975049,0.21189807702495103
118,7,118,0,2082.118,6,7,0.6855525422351312,0.3144474577648688
0,8,0,0,4931.005,6,7,0.5409609922775515,0.4590390077224485
2,8,2,1,3136.24,0,0,0.4066675604415248,0.5933324395584751
4,8,4,0,1825.579,0,0,0.6462156849894278,0.35378431501057217
6,8,6,0,5022.577,3,3,0.546733931749921,0.453266068250079
8,8,8,1,6017.398,0,0,0.5036590867004799,0.4963409132995202
10,8,10,0,3725.712,0,0,0.4829478775763363,0.5170521224236637
12,8,12,0,3949.768,0,2,0.5232815964523282,0.4767184035476719
14,8,14,0,7526.366,6,7,0.5382856918033849,0.4617143081966151
16,8,16,0,2437.981,2,3,0.6559603042411838,0.3440396957588162
18,8,18,0,4016.5570000000002,5,6,0.6230754875800998,0.3769245124199002
20,8,20,0,1978.586,0,0,0.6162679348646509,0.383732065135349
22,8,22,0,6621.583000000001,3,3,0.6004001732435482,0.3995998267564517
24,8,24,0,2055.446,0,0,0.6162095283936037,0.3837904716063964
26,8,26,0,4594.955,0,0,0.542927194643001,0.457072805356999
28,8,28,1,3333.158,7,6,0.4388926401080352,0.5611073598919649
30,8,30,1,2664.239,7,6,0.3987819483022111,0.6012180516977889
32,8,32,0,3254.2140000000004,6,7,0.5363958478209632,0.4636041521790368
34,8,34,0,6628.51,3,3,0.430955337232926,0.5690446627670741
36,8,36,1,8494.599,3,2,0.4800350294442482,0.5199649705557517
38,8,38,1,3992.917,7,6,0.4269993254992136,0.5730006745007864
40,8,40,0,2798.97,7,6,0.5368448818256224,0.4631551181743776
42,8,42,0,1877.844,2,0,0.5713884373326674,0.4286115626673326
44,8,44,0,2248.897,5,6,0.6495066186579628,0.3504933813420373
46,8,46,1,1535.46,5,3,0.3825720195206359,0.6174279804793641
48,8,48,0,1809.149,6,7,0.5773601632317515,0.4226398367682485
50,8,50,1,2794.365,6,7,0.5379404290788832,0.4620595709211168
52,8,52,1,2131.962,2,0,0.5230421667957477,0.4769578332042523
54,8,54,0,3392.605,3,3,0.581122763726095,0.41887723627390505
56,8,56,0,2144.74,2,3,0.6265842234162422,0.37341577658375785
58,8,58,0,1571.94,5,6,0.64824056789465,0.35175943210535005
60,8,60,1,2352.831,3,3,0.5136889135778134,0.4863110864221866
62,8,62,0,2251.397,5,6,0.5834549478658666,0.4165450521341334
64,8,64,1,1704.156,6,5,0.36050955414012736,0.6394904458598726
66,8,66,1,1646.4389999999999,6,5,0.3339272136069775,0.6660727863930226
68,8,68,0,1675.7420000000006,0,2,0.5796474643400933,0.4203525356599067
70,8,70,0,2261.381,0,2,0.6250084420328699,0.3749915579671302
72,8,72,1,3370.842,4,6,0.4561852915826968,0.5438147084173032
74,8,74,0,1909.49,3,5,0.6212232261696052,0.3787767738303948
76,8,76,0,1917.889,0,2,0.6553140965204017,0.3446859034795983
78,8,78,0,2157.019,0,0,0.5739957716701902,0.4260042283298097
80,8,80,0,5953.334,0,2,0.6753179204963916,0.3246820795036084
82,8,82,0,1597.207,3,5,0.6071498723237085,0.39285012767629146
84,8,84,0,1568.646,5,6,0.6464690206056029,0.3535309793943972
86,8,86,0,1487.0910000000001,3,3,0.6390196871351643,0.3609803128648357
88,8,88,0,1482.4920000000006,3,5,0.5477322215333376,0.4522677784666624
90,8,90,1,1489.4360000000001,3,2,0.3347639220138903,0.6652360779861096
92,8,92,0,1681.695,4,3,0.6150320248279979,0.3849679751720021
94,8,94,0,1608.1589999999999,5,6,0.6272067041815905,0.3727932958184095
96,8,96,1,2440.471,2,0,0.5033933887942004,0.4966066112057996
98,8,98,0,2015.8229999999999,6,5,0.6743866923834728,0.32561330761652724
100,8,100,0,1834.646,0,0,0.6979786579736691,0.3020213420263309
102,8,102,0,1792.779,2,0,0.6505363549768252,0.3494636450231748
104,8,104,0,1792.024,0,0,0.6989288204348102,0.30107117956518986
106,8,106,0,1853.6789999999999,4,3,0.7256043594607391,0.27439564053926097
108,8,108,0,1255.339,0,0,0.6548265821707591,0.345173417829241
110,8,110,0,1549.129,0,2,0.6773572287970754,0.32264277120292456
112,8,112,1,1726.535,7,6,0.5033163922049597,0.4966836077950403
114,8,114,1,1661.2679999999998,3,2,0.413125408902008,0.5868745910979921
116,8,116,0,1570.601,6,7,0.6907667749950821,0.309233225004918
118,8,118,0,1724.6970000000001,6,7,0.6251540493087452,0.3748459506912548
0,9,0,0,1934.475,6,7,0.6242603550295858,0.3757396449704142
2,9,2,1,1175.848,0,0,0.442371020856202,0.5576289791437979
4,9,4,1,1396.51,0,0,0.3987730061349693,0.6012269938650306
6,9,6,1,1308.2939999999999,3,3,0.4443053817271589,0.5556946182728411
8,9,8,0,1449.9360000000001,0,0,0.4245283018867925,0.5754716981132075
10,9,10,0,1717.17,0,0,0.6452599388379205,0.3547400611620795
12,9,12,0,1352.932,0,2,0.4859611231101512,0.5140388768898488
14,9,14,1,1333.7579999999996,6,7,0.5072815533980582,0.4927184466019418
16,9,16,0,1991.731,2,3,0.5296008036352625,0.4703991963647375
18,9,18,1,1295.232,5,6,0.4527472527472528,0.5472527472527473
20,9,20,1,1705.955,0,0,0.5236477588924809,0.47635224110751895
22,9,22,0,1166.65,3,3,0.3238464212983658,0.6761535787016342
24,9,24,0,1589.229,0,0,0.6067226890756302,0.39327731092436974
26,9,26,1,1508.455,0,0,0.4863157894736842,0.5136842105263157
28,9,28,1,1218.214,7,6,0.4560871466813704,0.5439128533186295
30,9,30,1,2072.901,7,6,0.4173076923076923,0.5826923076923077
32,9,32,0,2318.618,6,7,0.7018701870187019,0.2981298129812981
34,9,34,0,2210.3979999999997,3,3,0.6207759699624531,0.37922403003754696
36,9,36,1,2040.86,3,2,0.6022727272727273,0.3977272727272727
38,9,38,1,1529.7979999999998,7,6,0.6066666666666667,0.3933333333333333
40,9,40,0,1300.872,7,6,0.4859550561797753,0.5140449438202247
42,9,42,0,1106.469,2,0,0.6196378627974284,0.3803621372025717
44,9,44,1,2228.3,5,6,0.6170212765957447,0.3829787234042553
46,9,46,1,1249.481,5,3,0.4382566585956417,0.5617433414043583
48,9,48,0,1595.585,6,7,0.5148698884758365,0.4851301115241636
50,9,50,1,1511.851,6,7,0.4797297297297297,0.5202702702702703
52,9,52,1,2066.95,2,0,0.3543990086741016,0.6456009913258984
54,9,54,1,1867.2879999999998,3,3,0.5187376725838264,0.4812623274161736
56,9,56,0,1946.0739999999998,2,3,0.4372549019607843,0.5627450980392157
58,9,58,1,1381.1589999999999,5,6,0.4141104294478528,0.5858895705521472
60,9,60,0,1265.693,3,3,0.298932384341637,0.701067615658363
62,9,62,0,1339.931,5,6,0.5870206489675516,0.4129793510324484
64,9,64,1,1844.011,6,5,0.4641434262948207,0.5358565737051793
66,9,66,1,1799.8120000000001,6,5,0.476894639556377,0.5231053604436229
68,9,68,1,1205.468,0,2,0.5792079207920792,0.4207920792079208
70,9,70,1,1908.069,0,2,0.5439252336448598,0.4560747663551402
72,9,72,0,1372.099,4,6,0.5722433460076045,0.4277566539923954
74,9,74,0,4213.558,3,5,0.4021052631578947,0.5978947368421053
76,9,76,0,1551.521,0,2,0.3878326996197719,0.6121673003802282
78,9,78,1,1877.203,0,0,0.4043715846994536,0.5956284153005464
80,9,80,0,2098.8160000000007,0,2,0.5703918722786647,0.4296081277213353
82,9,82,1,1462.63,3,5,0.458695652173913,0.5413043478260869
84,9,84,0,1124.838,5,6,0.3879093198992443,0.6120906801007556
86,9,86,1,2128.403,3,3,0.2641737032569361,0.7358262967430639
88,9,88,0,1761.884,3,5,0.4392712550607287,0.5607287449392713
90,9,90,1,1354.152,3,2,0.40540540540540543,0.5945945945945946
92,9,92,1,1141.4560000000001,4,3,0.4453781512605042,0.5546218487394958
94,9,94,0,1688.372,5,6,0.5663117134559535,0.4336882865440465
96,9,96,1,1166.344,2,0,0.34328358208955223,0.6567164179104478
98,9,98,0,4314.135,6,5,0.7329545454545454,0.2670454545454545
100,9,100,0,1795.056,0,0,0.6311475409836066,0.3688524590163935
102,9,102,1,1424.6729999999998,2,0,0.37453874538745385,0.6254612546125461
104,9,104,0,1865.355,0,0,0.623718887262079,0.3762811127379209
106,9,106,1,2118.678,4,3,0.3486005089058524,0.6513994910941476
108,9,108,1,2304.968,0,0,0.5907558979297063,0.4092441020702937
110,9,110,0,1629.369,0,2,0.6161449752883031,0.3838550247116969
112,9,112,1,1199.066,7,6,0.2852852852852853,0.7147147147147147
114,9,114,1,1306.924,3,2,0.4300960512273213,0.5699039487726788
116,9,116,1,1602.2220000000002,6,7,0.6287744227353463,0.3712255772646537
118,9,118,1,2489.889,6,7,0.4875776397515528,0.5124223602484472
0,10,0,0,3736.991,6,7,0.4425289921831035,0.5574710078168964
2,10,2,1,8416.123,0,0,0.4881974297071982,0.5118025702928017
4,10,4,0,1730.19,0,0,0.5378386716954521,0.4621613283045479
6,10,6,1,2459.2039999999997,3,3,0.4938664708529432,0.5061335291470568
8,10,8,1,2362.94,0,0,0.4741074949333773,0.5258925050666227
10,10,10,1,1757.168,0,0,0.6019830028328612,0.3980169971671388
12,10,12,0,1340.961,0,2,0.5190283400809717,0.4809716599190284
14,10,14,0,1507.605,6,7,0.5481586349634551,0.4518413650365449
16,10,16,0,1457.088,2,3,0.5756578947368421,0.4243421052631579
18,10,18,0,2932.98,5,6,0.5403306003518801,0.4596693996481199
20,10,20,1,5389.64,0,0,0.4507996083550914,0.5492003916449086
22,10,22,0,4739.92,3,3,0.6328971519924211,0.3671028480075789
24,10,24,0,2222.526,0,0,0.5963080169830419,0.4036919830169581
26,10,26,1,3165.539,0,0,0.5101536771870443,0.4898463228129557
28,10,28,1,1653.95,7,6,0.5080264083917021,0.4919735916082978
30,10,30,1,1456.691,7,6,0.4118174646079906,0.5881825353920094
32,10,32,0,1237.902,6,7,0.5648326781647544,0.4351673218352457
34,10,34,1,2360.907,3,3,0.5373954547742831,0.46260454522571703
36,10,36,1,2069.533,3,2,0.46704106515988497,0.532958934840115
38,10,38,1,2597.874,7,6,0.550336485584059,0.449663514415941
40,10,40,1,2336.6910000000007,7,6,0.5007643123198645,0.4992356876801355
42,10,42,1,3873.099,2,0,0.4742990054021359,0.5257009945978641
44,10,44,1,3008.745,5,6,0.5676751076217392,0.4323248923782608
46,10,46,1,1155.548,5,3,0.3682207421503329,0.6317792578496669
48,10,48,0,3052.139,6,7,0.4743529856140034,0.5256470143859965
50,10,50,0,5171.365,6,7,0.4818108326596605,0.5181891673403395
52,10,52,1,3211.647,2,0,0.3963110101980093,0.6036889898019907
54,10,54,0,5221.032,3,3,0.5932228749012279,0.40677712509877206
56,10,56,0,1430.463,2,3,0.5877694129321152,0.4122305870678849
58,10,58,1,2074.197,5,6,0.4334065407775689,0.5665934592224311
60,10,60,0,2945.857,3,3,0.5598294525641629,0.440170547435837
62,10,62,0,2482.427,5,6,0.5550060412154532,0.4449939587845469
64,10,64,1,2356.395,6,5,0.4674927258894759,0.5325072741105241
66,10,66,1,2264.505,6,5,0.4471875475467529,0.5528124524532471
68,10,68,0,1496.276,0,2,0.4990023995148234,0.5009976004851766
70,10,70,0,1574.379,0,2,0.6422919254171537,0.3577080745828461
72,10,72,0,2816.2940000000012,4,6,0.5786179093063725,0.4213820906936275
74,10,74,0,1997.5020000000002,3,5,0.6490880788921981,0.3509119211078019
76,10,76,1,5441.257,0,2,0.3949115554243674,0.6050884445756326
78,10,78,0,2843.507,0,0,0.5781288101569029,0.4218711898430972
80,10,80,1,3448.474,0,2,0.5060822927028696,0.4939177072971304
82,10,82,0,2892.033,3,5,0.6248747423604498,0.37512525763955024
84,10,84,0,2314.263,5,6,0.5417007046675323,0.4582992953324677
86,10,86,1,1066.489,3,3,0.4015015596791357,0.5984984403208643
88,10,88,0,1403.79,3,5,0.6317858386823904,0.3682141613176096
90,10,90,1,1200.47,3,2,0.34215306544157925,0.6578469345584207
92,10,92,1,1816.375,4,3,0.5180449577232419,0.4819550422767581
94,10,94,0,6347.843000000003,5,6,0.5854335468984184,0.4145664531015816
96,10,96,1,2216.9610000000002,2,0,0.4574212886121026,0.5425787113878974
98,10,98,1,1833.967,6,5,0.5031184866648162,0.4968815133351838
100,10,100,0,1562.155,0,0,0.6052126288891042,0.3947873711108958
102,10,102,0,1232.152,2,0,0.5867607879742528,0.4132392120257472
104,10,104,0,1865.652,0,0,0.5952136693559614,0.4047863306440386
106,10,106,1,2332.379,4,3,0.4580515657198727,0.5419484342801273
108,10,108,1,2588.425,0,0,0.4280510912357521,0.5719489087642479
110,10,110,0,1241.75,0,2,0.5851256281407036,0.4148743718592965
112,10,112,1,1099.336,7,6,0.3048072457036693,0.6951927542963307
114,10,114,1,1188.2,3,2,0.2965215738452765,0.7034784261547234
116,10,116,0,1153.027,6,7,0.6522572569671815,0.34774274303281844
118,10,118,1,2141.581,6,7,0.17311677798350278,0.8268832220164972
0,11,0,0,7205.983,6,7,0.5977360669217118,0.4022639330782883
2,11,2,1,7137.775,0,0,0.4636512536222754,0.5363487463777246
4,11,4,0,3362.208,0,0,0.6314679944127456,0.3685320055872545
6,11,6,1,6164.984,3,3,0.6746599349246933,0.32534006507530666
8,11,8,0,2237.529,0,0,0.6105645537989277,0.3894354462010723
10,11,10,0,2311.99,0,0,0.7481686099004875,0.25183139009951244
12,11,12,0,5013.436,0,2,0.5331391838203914,0.4668608161796087
14,11,14,0,1752.273,6,7,0.6540522457141444,0.3459477542858555
16,11,16,0,2708.692,2,3,0.7917591955397423,0.20824080446025767
18,11,18,0,4645.418,5,6,0.5987767870531439,0.4012232129468562
20,11,20,0,5211.9540000000015,0,0,0.55335612076048,0.44664387923952
22,11,22,0,3109.717,3,3,0.5426575611057478,0.4573424388942521
24,11,24,0,1860.656,0,0,0.5704697333261948,0.4295302666738052
26,11,26,1,3787.5009999999997,0,0,0.5086024594761619,0.4913975405238381
28,11,28,1,4208.008,7,6,0.5213022129278939,0.4786977870721061
30,11,30,1,2968.402,7,6,0.4750033169598908,0.5249966830401092
32,11,32,0,1802.158,6,7,0.6074687429960413,0.3925312570039587
34,11,34,0,5061.215,3,3,0.5367486642398139,0.463251335760186
36,11,36,1,2795.0559999999996,3,2,0.6262647243019037,0.3737352756980962
38,11,38,1,3240.8990000000013,7,6,0.4388069024694503,0.5611930975305497
40,11,40,1,2687.762,7,6,0.4533841728119113,0.5466158271880888
42,11,42,0,1769.454,2,0,0.6509126943909552,0.3490873056090448
44,11,44,1,2743.343,5,6,0.4750829927723989,0.5249170072276012
46,11,46,1,7210.607,5,3,0.28049427772461505,0.7195057222753849
48,11,48,0,3886.863,6,7,0.5847130982870896,0.4152869017129104
50,11,50,1,7303.895,6,7,0.4557172018456828,0.5442827981543172
52,11,52,1,2148.839,2,0,0.5180284699813295,0.4819715300186706
54,11,54,0,2028.795,3,3,0.6930992947185716,0.3069007052814285
56,11,56,0,4853.714,2,3,0.5972771190162495,0.4027228809837505
58,11,58,0,2078.99,5,6,0.7342105118644253,0.2657894881355746
60,11,60,0,5146.265,3,3,0.7225581475861723,0.2774418524138277
62,11,62,0,5605.6330000000025,5,6,0.5337004456556871,0.4662995543443129
64,11,64,1,3866.4770000000003,6,5,0.5137381382751204,0.4862618617248797
66,11,66,1,4324.304,6,5,0.4217204224880816,0.5782795775119184
68,11,68,0,6232.021,0,2,0.523997224981491,0.476002775018509
70,11,70,0,2071.327,0,2,0.7186046511627907,0.2813953488372093
72,11,72,0,7100.4140000000025,4,6,0.48704409524545794,0.512955904754542
74,11,74,0,13906.223999999998,3,5,0.4521452145214521,0.5478547854785478
76,11,76,0,2844.0359999999996,0,2,0.8286545732375297,0.17134542676247033
78,11,78,0,9063.275,0,0,0.4732684899241783,0.5267315100758218
80,11,80,0,5934.043000000002,0,2,0.6941329114627793,0.3058670885372207
82,11,82,0,4725.86,3,5,0.6298975339815304,0.3701024660184696
84,11,84,0,4713.656,5,6,0.4204093659391005,0.5795906340608995
86,11,86,1,7370.666,3,3,0.5131808987382146,0.4868191012617854
88,11,88,0,6086.482,3,5,0.6034912718204489,0.3965087281795511
90,11,90,1,2339.991,3,2,0.4798408863749886,0.5201591136250114
92,11,92,1,3283.1690000000012,4,3,0.4917501408957071,0.5082498591042929
94,11,94,0,9023.685,5,6,0.7529174208790711,0.24708257912092885
96,11,96,1,2341.4120000000007,2,0,0.550971415078251,0.44902858492174896
98,11,98,1,5335.5340000000015,6,5,0.617535069260509,0.38246493073949106
100,11,100,0,1762.0079999999994,0,0,0.5373134328358209,0.4626865671641791
102,11,102,0,4289.202,2,0,0.6005526396724532,0.3994473603275468
104,11,104,0,5389.663000000001,0,0,0.6136250837121732,0.3863749162878269
106,11,106,1,7281.303000000001,4,3,0.742727201263806,0.257272798736194
108,11,108,0,2174.413,0,0,0.6789291678118362,0.3210708321881637
110,11,110,0,2261.369,0,2,0.7585599026810684,0.2414400973189315
112,11,112,1,6211.309,7,6,0.5787812226709481,0.42121877732905183
114,11,114,1,5168.678,3,2,0.5631276568938458,0.4368723431061542
116,11,116,1,5957.186,6,7,0.4403739139044369,0.5596260860955631
118,11,118,1,4106.09,6,7,0.5274884947647662,0.4725115052352338
0,12,0,0,4133.502,6,7,0.6262818043137592,0.3737181956862407
2,12,2,0,4172.514,0,0,0.6023489932885906,0.3976510067114094
4,12,4,0,2372.649,0,0,0.5374294130133441,0.4625705869866559
6,12,6,0,2275.609,3,3,0.5110187479857307,0.4889812520142694
8,12,8,0,4535.443,0,0,0.5097847358121331,0.4902152641878669
10,12,10,0,1867.991,0,0,0.5562014640972094,0.4437985359027906
12,12,12,0,1893.776,0,2,0.5729900714227779,0.4270099285772221
14,12,14,0,3018.789,6,7,0.6487678625473183,0.3512321374526817
16,12,16,0,2085.74,2,3,0.6683100736712659,0.3316899263287341
18,12,18,0,2189.348,5,6,0.5047940008677111,0.4952059991322889
20,12,20,0,2914.9240000000004,0,0,0.5167537384585599,0.4832462615414401
22,12,22,0,1907.5410000000002,3,3,0.43359363002780416,0.5664063699721958
24,12,24,0,1622.7179999999994,0,0,0.6848706393974726,0.3151293606025274
26,12,26,0,1307.09,0,0,0.5547873928820277,0.4452126071179723
28,12,28,1,1741.7620000000006,7,6,0.3016256250162809,0.6983743749837192
30,12,30,0,1678.1470000000006,7,6,0.6470974509863776,0.35290254901362245
32,12,32,0,3761.125,6,7,0.4606603374716531,0.5393396625283469
34,12,34,0,1835.106,3,3,0.6802678343268898,0.31973216567311025
36,12,36,0,1639.164,3,2,0.6618137404238787,0.33818625957612125
38,12,38,0,1955.912,7,6,0.5147892244390964,0.4852107755609037
40,12,40,1,2394.368,7,6,0.5295275674613851,0.4704724325386149
42,12,42,0,1765.114,2,0,0.6250281228907831,0.3749718771092168
44,12,44,0,2092.026,5,6,0.4884526571287787,0.5115473428712213
46,12,46,0,1931.0410000000002,5,3,0.4291350576377721,0.5708649423622278
48,12,48,0,1245.369,6,7,0.6076837402828638,0.39231625971713613
50,12,50,0,1911.731,6,7,0.6309774327180467,0.3690225672819533
52,12,52,0,1148.135,2,0,0.6073784373458375,0.3926215626541624
54,12,54,0,2217.437,3,3,0.7037304390917553,0.29626956090824474
56,12,56,0,1879.483,2,3,0.4573848873343198,0.5426151126656802
58,12,58,0,2866.3320000000012,5,6,0.4882321833720951,0.5117678166279049
60,12,60,0,1398.0120000000006,3,3,0.4962643764151979,0.5037356235848021
62,12,62,1,4561.14,5,6,0.4102937238197739,0.5897062761802261
64,12,64,1,2467.72,6,5,0.34578759775149404,0.654212402248506
66,12,66,0,1884.568,6,5,0.5545851528384279,0.445414847161572
68,12,68,0,1105.443,0,2,0.5302991043657922,0.4697008956342078
70,12,70,0,1173.489,0,2,0.5615598041118737,0.4384401958881263
72,12,72,0,2102.4179999999997,4,6,0.5716023044990389,0.428397695500961
74,12,74,0,1929.529,3,5,0.4731873480484616,0.5268126519515385
76,12,76,0,1277.845,0,2,0.5217964175429493,0.4782035824570507
78,12,78,0,2538.5660000000007,0,0,0.482341704025778,0.5176582959742221
80,12,80,0,1864.1,0,2,0.6080579392611526,0.3919420607388473
82,12,82,0,2208.343,3,5,0.5627867077399927,0.4372132922600073
84,12,84,0,1891.715,5,6,0.6106166324868003,0.3893833675131996
86,12,86,0,1766.97,3,3,0.7519866664391315,0.2480133335608685
88,12,88,0,1325.0910000000001,3,5,0.6406140233337542,0.3593859766662458
90,12,90,1,3239.257,3,2,0.5601290467850423,0.4398709532149577
92,12,92,0,1838.701,4,3,0.5816840354941096,0.4183159645058904
94,12,94,0,2209.429,5,6,0.6166841045510917,0.38331589544890826
96,12,96,0,1256.982,2,0,0.5559593036701813,0.4440406963298186
98,12,98,1,2016.06,6,5,0.28001443629982703,0.7199855637001729
100,12,100,0,1502.5320000000006,0,0,0.6064135843540029,0.3935864156459971
102,12,102,0,1307.368,2,0,0.5973622909912837,0.4026377090087164
104,12,104,0,1350.66,0,0,0.6845638715989407,0.3154361284010593
106,12,106,1,1724.1760000000006,4,3,0.4577107921666067,0.5422892078333933
108,12,108,0,1480.7520000000006,0,0,0.68841721339779,0.3115827866022099
110,12,110,0,1978.654,0,2,0.5870051003355458,0.41299489966445424
112,12,112,1,2075.389,7,6,0.3968112126623183,0.6031887873376817
114,12,114,0,1598.612,3,2,0.6145525416459693,0.3854474583540308
116,12,116,1,1761.099,6,7,0.4824701471596445,0.5175298528403555
118,12,118,0,2288.716,6,7,0.7309794531834759,0.26902054681652404
0,13,0,0,4071.551,6,7,0.5792947021684978,0.4207052978315022
2,13,2,0,5355.137,0,0,0.5488580397016463,0.4511419602983537
4,13,4,0,4265.177,0,0,0.6387261794751569,0.3612738205248432
6,13,6,0,5005.561,3,3,0.4191355026711996,0.5808644973288004
8,13,8,1,6348.57,0,0,0.5047710668813357,0.4952289331186644
10,13,10,0,4763.616,0,0,0.4713932756577572,0.5286067243422429
12,13,12,0,5205.076,0,2,0.4440849729788843,0.5559150270211156
14,13,14,0,5431.334,6,7,0.6508050077211842,0.3491949922788158
16,13,16,0,4469.657,2,3,0.4657738095238095,0.5342261904761905
18,13,18,1,5992.316,5,6,0.5904988316476719,0.40950116835232814
20,13,20,1,4768.77,0,0,0.5465363140607792,0.4534636859392208
22,13,22,0,5691.348000000001,3,3,0.4917816024940104,0.5082183975059896
24,13,24,0,4817.055,0,0,0.5746740159283907,0.4253259840716093
26,13,26,1,5554.286,0,0,0.4875169177859852,0.5124830822140148
28,13,28,0,5996.478,7,6,0.5885436166229876,0.4114563833770124
30,13,30,1,6431.187,7,6,0.483031513797715,0.516968486202285
32,13,32,0,6172.81,6,7,0.5470773622746324,0.4529226377253676
34,13,34,0,4500.988,3,3,0.4591748417277079,0.540825158272292
36,13,36,1,4918.652,3,2,0.5245653990966742,0.4754346009033257
38,13,38,1,5534.829000000002,7,6,0.5354055468699609,0.4645944531300391
40,13,40,1,4088.777,7,6,0.5896728027006101,0.41032719729939
42,13,42,0,6010.044,2,0,0.5903919697303045,0.4096080302696956
44,13,44,0,5159.719,5,6,0.6333914559721011,0.3666085440278989
46,13,46,1,4705.5109999999995,5,3,0.6139407297971168,0.3860592702028833
48,13,48,0,5491.312,6,7,0.5499568141637071,0.45004318583629294
50,13,50,0,5587.143,6,7,0.49186991869918706,0.5081300813008129
52,13,52,1,6289.553000000001,2,0,0.4017169184449692,0.5982830815550308
54,13,54,0,5237.417,3,3,0.6094600251151109,0.39053997488488906
56,13,56,0,5152.319,2,3,0.612352729010431,0.38764727098956897
58,13,58,1,5441.379,5,6,0.5988956802876163,0.4011043197123837
60,13,60,1,5147.489000000001,3,3,0.5232614492593081,0.476738550740692
62,13,62,0,5571.482,5,6,0.7395270662351324,0.2604729337648676
64,13,64,1,5286.754,6,5,0.5521328504412119,0.4478671495587881
66,13,66,1,6356.3809999999985,6,5,0.6809647987246532,0.31903520127534685
68,13,68,0,5265.026,0,2,0.7074978624012913,0.2925021375987087
70,13,70,0,4650.749,0,2,0.6025350837483024,0.3974649162516976
72,13,72,0,4932.683,4,6,0.7069933690601646,0.2930066309398354
74,13,74,0,4935.015,3,5,0.7230308219178082,0.2769691780821918
76,13,76,0,4137.873,0,2,0.5638726375478114,0.43612736245218864
78,13,78,0,4097.353,0,0,0.5783959487683441,0.4216040512316559
80,13,80,0,4714.41,0,2,0.6405468474717502,0.3594531525282499
82,13,82,1,5739.5819999999985,3,5,0.4424280945819381,0.5575719054180619
84,13,84,0,4688.827,5,6,0.5606998454043918,0.4393001545956083
86,13,86,1,4835.5909999999985,3,3,0.5559432143007077,0.4440567856992923
88,13,88,0,3939.683,3,5,0.5819848975188779,0.4180151024811219
90,13,90,0,6611.578,3,2,0.5641799255207399,0.4358200744792601
92,13,92,0,5016.054,4,3,0.6368241865050059,0.36317581349499395
94,13,94,1,5317.248000000001,5,6,0.4609690612584079,0.539030938741592
96,13,96,1,3751.3590000000004,2,0,0.5195009774159518,0.4804990225840482
98,13,98,1,4861.518,6,5,0.543737715495094,0.456262284504906
100,13,100,1,4940.484,0,0,0.6271190239747554,0.3728809760252447
102,13,102,1,5849.717,2,0,0.5601131712207472,0.4398868287792528
104,13,104,0,9022.497,0,0,0.733333204664192,0.266666795335808
106,13,106,1,5722.523,4,3,0.5505880506368434,0.4494119493631566
108,13,108,1,6095.1759999999995,0,0,0.6243930912602452,0.3756069087397548
110,13,110,0,4764.225,0,2,0.5926418197597849,0.40735818024021503
112,13,112,1,4770.371,7,6,0.4955200697539791,0.504479930246021
114,13,114,1,4745.915,3,2,0.5805155230242509,0.4194844769757491
116,13,116,0,4845.4540000000015,6,7,0.5516579158341168,0.4483420841658831
118,13,118,0,4870.245,6,7,0.5777616821974582,0.4222383178025419
