,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
66,7,69,0,5683.7519999999995,98,110,0.7325965186762436,0.2674034813237563
68,7,71,1,2519.755,110,89,0.5838432605400551,0.416156739459945
70,7,73,0,2250.7929999999997,110,105,0.7191058924484243,0.2808941075515757
72,7,75,0,2641.159,80,86,0.7094385922299794,0.29056140777002065
74,7,77,0,3212.384,80,74,0.6023172739258785,0.3976827260741215
76,7,79,0,3729.593,69,80,0.6356420322279981,0.364357967772002
78,7,81,0,7637.415,50,40,0.5294384172317249,0.470561582768275
80,7,83,0,3441.3070000000002,115,110,0.5696966065943848,0.4303033934056152
82,7,85,0,1535.273,90,80,0.6498639062274301,0.35013609377257005
84,7,87,0,3695.598,93,80,0.655620346339802,0.344379653660198
86,7,89,0,2049.971,88,80,0.6832468610042143,0.3167531389957858
88,7,91,0,1652.4820000000002,80,93,0.6600673896938142,0.3399326103061858
90,7,93,0,2436.1679999999997,50,41,0.5542541300069261,0.44574586999307386
92,7,95,0,1958.408,80,85,0.6907016004899121,0.3092983995100879
94,7,97,0,1909.779,41,50,0.6391884220074767,0.36081157799252334
96,7,99,0,1675.047,72,80,0.679231516475532,0.320768483524468
98,7,101,0,1869.825,43,50,0.6734841957280849,0.3265158042719151
100,7,103,0,2405.223,112,110,0.7615611845537797,0.2384388154462203
102,7,105,0,1657.99,50,51,0.6441693535743257,0.3558306464256744
104,7,107,0,1617.067,50,49,0.6546540838765337,0.3453459161234663
106,7,109,0,1706.915,80,82,0.6173816234408142,0.3826183765591859
108,7,111,1,3047.705,53,50,0.5421445800388095,0.4578554199611906
110,7,113,0,2869.0040000000013,67,80,0.5629145505304628,0.4370854494695372
112,7,115,0,4466.404,70,80,0.6160066454360137,0.3839933545639863
114,7,117,0,5712.335,110,115,0.7434971003449492,0.25650289965505085
116,7,119,0,5657.609,110,103,0.4342365347146773,0.5657634652853227
0,8,0,0,4931.005,110,131,0.5409609922775515,0.4590390077224485
2,8,2,1,3136.24,50,44,0.4066675604415248,0.5933324395584751
4,8,4,0,1825.579,42,50,0.6462156849894278,0.35378431501057217
6,8,6,0,5022.577,78,80,0.546733931749921,0.453266068250079
8,8,8,1,6017.398,50,48,0.5036590867004799,0.4963409132995202
10,8,10,0,3725.712,46,50,0.4829478775763363,0.5170521224236637
12,8,12,0,3949.768,50,56,0.5232815964523282,0.4767184035476719
14,8,14,0,7526.366,110,124,0.5382856918033849,0.4617143081966151
16,8,16,0,2437.981,64,80,0.6559603042411838,0.3440396957588162
18,8,18,0,4016.5570000000002,101,110,0.6230754875800998,0.3769245124199002
20,8,20,0,1978.586,50,42,0.6162679348646509,0.383732065135349
22,8,22,0,6621.583000000001,77,80,0.6004001732435482,0.3995998267564517
24,8,24,0,2055.446,44,50,0.6162095283936037,0.3837904716063964
26,8,26,0,4594.955,50,46,0.542927194643001,0.457072805356999
28,8,28,1,3333.158,133,110,0.4388926401080352,0.5611073598919649
30,8,32,0,3254.2140000000004,110,126,0.5363958478209632,0.4636041521790368
32,8,34,0,6628.51,80,77,0.430955337232926,0.5690446627670741
34,8,36,1,8494.599,80,64,0.4800350294442482,0.5199649705557517
36,8,38,1,3992.917,124,110,0.4269993254992136,0.5730006745007864
38,8,40,0,2798.97,128,110,0.5368448818256224,0.4631551181743776
40,8,42,0,1877.844,54,50,0.5713884373326674,0.4286115626673326
42,8,44,0,2248.897,105,110,0.6495066186579628,0.3504933813420373
44,8,46,1,1535.46,96,80,0.3825720195206359,0.6174279804793641
46,8,48,0,1809.149,110,128,0.5773601632317515,0.4226398367682485
48,8,50,1,2794.365,110,119,0.5379404290788832,0.4620595709211168
50,8,52,1,2131.962,58,50,0.5230421667957477,0.4769578332042523
52,8,54,0,3392.605,74,80,0.581122763726095,0.41887723627390505
54,8,56,0,2144.74,66,80,0.6265842234162422,0.37341577658375785
56,8,58,0,1571.94,94,110,0.64824056789465,0.35175943210535005
58,8,60,1,2352.831,75,80,0.5136889135778134,0.4863110864221866
60,8,62,0,2251.397,89,110,0.5834549478658666,0.4165450521341334
62,8,64,1,1704.156,110,98,0.36050955414012736,0.6394904458598726
64,8,66,1,1646.4389999999999,110,94,0.3339272136069775,0.6660727863930226
66,8,68,0,1675.7420000000006,50,54,0.5796474643400933,0.4203525356599067
68,8,70,0,2261.381,50,52,0.6250084420328699,0.3749915579671302
70,8,72,1,3370.842,87,110,0.4561852915826968,0.5438147084173032
72,8,74,0,1909.49,80,96,0.6212232261696052,0.3787767738303948
74,8,76,0,1917.889,50,55,0.6553140965204017,0.3446859034795983
76,8,78,0,2157.019,45,50,0.5739957716701902,0.4260042283298097
78,8,80,0,5953.334,50,53,0.6753179204963916,0.3246820795036084
80,8,82,0,1597.207,80,88,0.6071498723237085,0.39285012767629146
82,8,84,0,1568.646,103,110,0.6464690206056029,0.3535309793943972
84,8,86,0,1487.0910000000001,80,72,0.6390196871351643,0.3609803128648357
86,8,88,0,1482.4920000000006,80,90,0.5477322215333376,0.4522677784666624
88,8,90,1,1489.4360000000001,80,70,0.3347639220138903,0.6652360779861096
90,8,92,0,1681.695,82,80,0.6150320248279979,0.3849679751720021
92,8,94,0,1608.1589999999999,96,110,0.6272067041815905,0.3727932958184095
94,8,96,1,2440.471,60,50,0.5033933887942004,0.4966066112057996
96,8,98,0,2015.8229999999999,110,96,0.6743866923834728,0.32561330761652724
98,8,100,0,1834.646,49,50,0.6979786579736691,0.3020213420263309
100,8,102,0,1792.779,51,50,0.6505363549768252,0.3494636450231748
102,8,104,0,1792.024,40,50,0.6989288204348102,0.30107117956518986
104,8,106,0,1853.6789999999999,85,80,0.7256043594607391,0.27439564053926097
106,8,108,0,1255.339,50,43,0.6548265821707591,0.345173417829241
108,8,110,0,1549.129,50,60,0.6773572287970754,0.32264277120292456
110,8,112,1,1726.535,122,110,0.5033163922049597,0.4966836077950403
112,8,114,1,1661.2679999999998,80,67,0.413125408902008,0.5868745910979921
114,8,116,0,1570.601,110,122,0.6907667749950821,0.309233225004918
116,8,118,0,1724.6970000000001,110,112,0.6251540493087452,0.3748459506912548
0,9,0,0,1934.475,110,131,0.6242603550295858,0.3757396449704142
2,9,2,1,1175.848,50,44,0.442371020856202,0.5576289791437979
4,9,4,1,1396.51,42,50,0.3987730061349693,0.6012269938650306
6,9,6,1,1308.2939999999999,78,80,0.4443053817271589,0.5556946182728411
8,9,8,0,1449.9360000000001,50,48,0.4245283018867925,0.5754716981132075
10,9,10,0,1717.17,46,50,0.6452599388379205,0.3547400611620795
12,9,12,0,1352.932,50,56,0.4859611231101512,0.5140388768898488
14,9,14,1,1333.7579999999996,110,124,0.5072815533980582,0.4927184466019418
16,9,16,0,1991.731,64,80,0.5296008036352625,0.4703991963647375
18,9,18,1,1295.232,101,110,0.4527472527472528,0.5472527472527473
20,9,20,1,1705.955,50,42,0.5236477588924809,0.47635224110751895
22,9,22,0,1166.65,77,80,0.3238464212983658,0.6761535787016342
24,9,24,0,1589.229,44,50,0.6067226890756302,0.39327731092436974
26,9,26,1,1508.455,50,46,0.4863157894736842,0.5136842105263157
28,9,28,1,1218.214,133,110,0.4560871466813704,0.5439128533186295
30,9,30,1,2072.901,126,110,0.4173076923076923,0.5826923076923077
32,9,32,0,2318.618,110,126,0.7018701870187019,0.2981298129812981
34,9,34,0,2210.3979999999997,80,77,0.6207759699624531,0.37922403003754696
36,9,36,1,2040.86,80,64,0.6022727272727273,0.3977272727272727
38,9,38,1,1529.7979999999998,124,110,0.6066666666666667,0.3933333333333333
40,9,40,0,1300.872,128,110,0.4859550561797753,0.5140449438202247
42,9,42,0,1106.469,54,50,0.6196378627974284,0.3803621372025717
44,9,44,1,2228.3,105,110,0.6170212765957447,0.3829787234042553
46,9,46,1,1249.481,96,80,0.4382566585956417,0.5617433414043583
48,9,48,0,1595.585,110,128,0.5148698884758365,0.4851301115241636
50,9,50,1,1511.851,110,119,0.4797297297297297,0.5202702702702703
52,9,52,1,2066.95,58,50,0.3543990086741016,0.6456009913258984
54,9,54,1,1867.2879999999998,74,80,0.5187376725838264,0.4812623274161736
56,9,56,0,1946.0739999999998,66,80,0.4372549019607843,0.5627450980392157
58,9,58,1,1381.1589999999999,94,110,0.4141104294478528,0.5858895705521472
60,9,60,0,1265.693,75,80,0.298932384341637,0.701067615658363
62,9,62,0,1339.931,89,110,0.5870206489675516,0.4129793510324484
64,9,64,1,1844.011,110,98,0.4641434262948207,0.5358565737051793
66,9,66,1,1799.8120000000001,110,94,0.476894639556377,0.5231053604436229
68,9,68,1,1205.468,50,54,0.5792079207920792,0.4207920792079208
70,9,70,1,1908.069,50,52,0.5439252336448598,0.4560747663551402
72,9,72,0,1372.099,87,110,0.5722433460076045,0.4277566539923954
74,9,75,0,1842.5729999999999,80,86,0.4613970588235294,0.5386029411764706
76,9,77,1,1512.8829999999994,80,74,0.4824561403508772,0.5175438596491229
78,9,79,0,2026.825,69,80,0.6319550291555381,0.36804497084446186
80,9,81,1,3274.327,50,40,0.5025817555938038,0.4974182444061962
82,9,83,1,1108.256,115,110,0.4654498044328553,0.5345501955671447
84,9,85,1,1977.7620000000002,90,80,0.5984354628422425,0.4015645371577575
86,9,87,1,1435.476,93,80,0.4564796905222437,0.5435203094777563
88,9,89,1,1466.2220000000002,88,80,0.35814889336016104,0.6418511066398389
90,9,91,0,1400.34,80,93,0.4470046082949309,0.5529953917050692
92,9,93,0,1343.4389999999999,50,41,0.3705179282868526,0.6294820717131474
94,9,95,1,1452.339,80,85,0.4323725055432373,0.5676274944567627
96,9,97,0,1931.579,41,50,0.40943396226415096,0.590566037735849
98,9,100,0,1795.056,49,50,0.6311475409836066,0.3688524590163935
100,9,102,1,1424.6729999999998,51,50,0.37453874538745385,0.6254612546125461
102,9,104,0,1865.355,40,50,0.623718887262079,0.3762811127379209
104,9,106,1,2118.678,85,80,0.3486005089058524,0.6513994910941476
106,9,108,1,2304.968,50,43,0.5907558979297063,0.4092441020702937
108,9,110,0,1629.369,50,60,0.6161449752883031,0.3838550247116969
110,9,112,1,1199.066,122,110,0.2852852852852853,0.7147147147147147
112,9,114,1,1306.924,80,67,0.4300960512273213,0.5699039487726788
114,9,116,1,1602.2220000000002,110,122,0.6287744227353463,0.3712255772646537
116,9,118,1,2489.889,110,112,0.4875776397515528,0.5124223602484472
0,10,0,0,3736.991,110,131,0.4425289921831035,0.5574710078168964
2,10,3,1,2071.994,57,50,0.4968689066088866,0.5031310933911135
4,10,5,1,2771.217,108,110,0.4401622028284242,0.5598377971715758
6,10,7,1,2078.841,110,92,0.43789372080166794,0.562106279198332
8,10,9,1,2434.135,110,101,0.4955933187019692,0.5044066812980308
10,10,11,1,5145.206,80,83,0.4510605369234201,0.5489394630765798
12,10,13,0,3698.658,50,47,0.5423111854855435,0.4576888145144565
14,10,15,1,1235.475,91,80,0.4298223553350557,0.5701776446649441
16,10,17,1,2494.292,83,80,0.4451391312705181,0.5548608687294818
18,10,19,1,2451.452,56,50,0.44860749104958497,0.551392508950415
20,10,21,0,2740.613,110,117,0.611461237426707,0.38853876257329295
22,10,23,0,2034.764,80,91,0.6397392357309852,0.3602607642690148
24,10,25,0,1637.05,50,57,0.5590199062140927,0.4409800937859073
26,10,27,0,2209.962,110,108,0.6448199291266637,0.3551800708733363
28,10,29,1,1436.418,131,110,0.3398086640145786,0.6601913359854213
30,10,31,0,1329.32,110,133,0.5755633586745303,0.4244366413254697
32,10,33,0,4309.021,48,50,0.4593190549590385,0.5406809450409615
34,10,35,1,2633.718,117,110,0.5103695609446771,0.4896304390553229
36,10,37,0,1541.861,80,78,0.6289669669551972,0.3710330330448029
38,10,39,0,2669.5009999999997,92,110,0.5730023741228223,0.42699762587717777
40,10,41,0,2502.564,50,58,0.5330392678055719,0.4669607321944281
42,10,43,1,2825.664,80,69,0.5184998897799635,0.4815001102200365
44,10,45,0,1636.23,55,50,0.5406119319294974,0.4593880680705025
46,10,47,0,3214.475,80,75,0.5467087417125891,0.4532912582874109
48,10,49,1,2458.186,59,50,0.4440405024808892,0.5559594975191108
50,10,51,0,3510.092,52,50,0.5064839421992111,0.4935160578007889
52,10,53,1,1058.0439999999999,119,110,0.3609652380108648,0.6390347619891352
54,10,55,1,3255.7940000000012,86,80,0.5042287445201651,0.4957712554798349
56,10,57,0,1610.642,50,59,0.5696503005626792,0.4303496994373209
58,10,59,1,1262.237,110,87,0.2940555337241598,0.7059444662758403
60,10,62,0,2482.427,89,110,0.5550060412154532,0.4449939587845469
62,10,64,1,2356.395,110,98,0.4674927258894759,0.5325072741105241
64,10,66,1,2264.505,110,94,0.4471875475467529,0.5528124524532471
66,10,68,0,1496.276,50,54,0.4990023995148234,0.5009976004851766
68,10,70,0,1574.379,50,52,0.6422919254171537,0.3577080745828461
70,10,72,0,2816.2940000000012,87,110,0.5786179093063725,0.4213820906936275
72,10,74,0,1997.5020000000002,80,96,0.6490880788921981,0.3509119211078019
74,10,76,1,5441.257,50,55,0.3949115554243674,0.6050884445756326
76,10,78,0,2843.507,45,50,0.5781288101569029,0.4218711898430972
78,10,80,1,3448.474,50,53,0.5060822927028696,0.4939177072971304
80,10,82,0,2892.033,80,88,0.6248747423604498,0.37512525763955024
82,10,84,0,2314.263,103,110,0.5417007046675323,0.4582992953324677
84,10,86,1,1066.489,80,72,0.4015015596791357,0.5984984403208643
86,10,88,0,1403.79,80,90,0.6317858386823904,0.3682141613176096
88,10,90,1,1200.47,80,70,0.34215306544157925,0.6578469345584207
90,10,92,1,1816.375,82,80,0.5180449577232419,0.4819550422767581
92,10,94,0,6347.843000000003,96,110,0.5854335468984184,0.4145664531015816
94,10,96,1,2216.9610000000002,60,50,0.4574212886121026,0.5425787113878974
96,10,98,1,1833.967,110,96,0.5031184866648162,0.4968815133351838
98,10,100,0,1562.155,49,50,0.6052126288891042,0.3947873711108958
100,10,102,0,1232.152,51,50,0.5867607879742528,0.4132392120257472
102,10,104,0,1865.652,40,50,0.5952136693559614,0.4047863306440386
104,10,106,1,2332.379,85,80,0.4580515657198727,0.5419484342801273
106,10,108,1,2588.425,50,43,0.4280510912357521,0.5719489087642479
108,10,110,0,1241.75,50,60,0.5851256281407036,0.4148743718592965
110,10,112,1,1099.336,122,110,0.3048072457036693,0.6951927542963307
112,10,114,1,1188.2,80,67,0.2965215738452765,0.7034784261547234
114,10,116,0,1153.027,110,122,0.6522572569671815,0.34774274303281844
116,10,118,1,2141.581,110,112,0.17311677798350278,0.8268832220164972
0,11,0,0,7205.983,110,131,0.5977360669217118,0.4022639330782883
2,11,4,0,3362.208,42,50,0.6314679944127456,0.3685320055872545
4,11,6,1,6164.984,78,80,0.6746599349246933,0.32534006507530666
6,11,8,0,2237.529,50,48,0.6105645537989277,0.3894354462010723
8,11,10,0,2311.99,46,50,0.7481686099004875,0.25183139009951244
10,11,12,0,5013.436,50,56,0.5331391838203914,0.4668608161796087
12,11,14,0,1752.273,110,124,0.6540522457141444,0.3459477542858555
14,11,16,0,2708.692,64,80,0.7917591955397423,0.20824080446025767
16,11,18,0,4645.418,101,110,0.5987767870531439,0.4012232129468562
18,11,20,0,5211.9540000000015,50,42,0.55335612076048,0.44664387923952
20,11,22,0,3109.717,77,80,0.5426575611057478,0.4573424388942521
22,11,24,0,1860.656,44,50,0.5704697333261948,0.4295302666738052
24,11,26,1,3787.5009999999997,50,46,0.5086024594761619,0.4913975405238381
26,11,28,1,4208.008,133,110,0.5213022129278939,0.4786977870721061
28,11,30,1,2968.402,126,110,0.4750033169598908,0.5249966830401092
30,11,32,0,1802.158,110,126,0.6074687429960413,0.3925312570039587
32,11,34,0,5061.215,80,77,0.5367486642398139,0.463251335760186
34,11,36,1,2795.0559999999996,80,64,0.6262647243019037,0.3737352756980962
36,11,38,1,3240.8990000000013,124,110,0.4388069024694503,0.5611930975305497
38,11,40,1,2687.762,128,110,0.4533841728119113,0.5466158271880888
40,11,42,0,1769.454,54,50,0.6509126943909552,0.3490873056090448
42,11,44,1,2743.343,105,110,0.4750829927723989,0.5249170072276012
44,11,46,1,7210.607,96,80,0.28049427772461505,0.7195057222753849
46,11,48,0,3886.863,110,128,0.5847130982870896,0.4152869017129104
48,11,50,1,7303.895,110,119,0.4557172018456828,0.5442827981543172
50,11,52,1,2148.839,58,50,0.5180284699813295,0.4819715300186706
52,11,54,0,2028.795,74,80,0.6930992947185716,0.3069007052814285
54,11,56,0,4853.714,66,80,0.5972771190162495,0.4027228809837505
56,11,58,0,2078.99,94,110,0.7342105118644253,0.2657894881355746
58,11,60,0,5146.265,75,80,0.7225581475861723,0.2774418524138277
60,11,62,0,5605.6330000000025,89,110,0.5337004456556871,0.4662995543443129
62,11,64,1,3866.4770000000003,110,98,0.5137381382751204,0.4862618617248797
64,11,66,1,4324.304,110,94,0.4217204224880816,0.5782795775119184
66,11,69,0,1966.864,98,110,0.5165826790108988,0.4834173209891011
68,11,71,1,2515.235,110,89,0.17874961596762193,0.8212503840323779
70,11,73,0,2024.8370000000002,110,105,0.6877495017604373,0.31225049823956275
72,11,75,1,3782.8579999999997,80,86,0.6294590375837285,0.3705409624162716
74,11,77,0,3896.4359999999997,80,74,0.6955567710826935,0.3044432289173064
76,11,79,0,9224.087,69,80,0.6424388712057206,0.35756112879427937
78,11,81,1,5620.092,50,40,0.29260999403693305,0.707390005963067
80,11,83,0,2458.0879999999997,115,110,0.6487524831014652,0.3512475168985349
82,11,85,0,5889.694,90,80,0.5201212919434234,0.4798787080565766
84,11,87,1,4335.509,93,80,0.6055799999466345,0.3944200000533656
86,11,89,1,7796.757,88,80,0.6629916895787995,0.3370083104212005
88,11,92,1,3283.1690000000012,82,80,0.4917501408957071,0.5082498591042929
90,11,94,0,9023.685,96,110,0.7529174208790711,0.24708257912092885
92,11,96,1,2341.4120000000007,60,50,0.550971415078251,0.44902858492174896
94,11,98,1,5335.5340000000015,110,96,0.617535069260509,0.38246493073949106
96,11,100,0,1762.0079999999994,49,50,0.5373134328358209,0.4626865671641791
98,11,102,0,4289.202,51,50,0.6005526396724532,0.3994473603275468
100,11,104,0,5389.663000000001,40,50,0.6136250837121732,0.3863749162878269
102,11,106,1,7281.303000000001,85,80,0.742727201263806,0.257272798736194
104,11,108,0,2174.413,50,43,0.6789291678118362,0.3210708321881637
106,11,110,0,2261.369,50,60,0.7585599026810684,0.2414400973189315
108,11,112,1,6211.309,122,110,0.5787812226709481,0.42121877732905183
110,11,114,1,5168.678,80,67,0.5631276568938458,0.4368723431061542
112,11,116,1,5957.186,110,122,0.4403739139044369,0.5596260860955631
114,11,118,1,4106.09,110,112,0.5274884947647662,0.4725115052352338
0,12,0,0,4133.502,110,131,0.6262818043137592,0.3737181956862407
2,12,2,0,4172.514,50,44,0.6023489932885906,0.3976510067114094
4,12,4,0,2372.649,42,50,0.5374294130133441,0.4625705869866559
6,12,6,0,2275.609,78,80,0.5110187479857307,0.4889812520142694
8,12,9,1,3811.3,110,101,0.4664604086628361,0.5335395913371639
10,12,11,0,3144.909,80,83,0.3909290526394045,0.6090709473605955
12,12,13,0,1612.25,50,47,0.5015175861453312,0.4984824138546688
14,12,15,0,3229.2209999999995,91,80,0.4654080617089692,0.5345919382910309
16,12,17,0,3047.369,83,80,0.445391226103491,0.5546087738965091
18,12,19,0,2105.953,56,50,0.43180243724314793,0.5681975627568521
20,12,21,0,2821.4509999999996,110,117,0.5530973451327433,0.4469026548672566
22,12,23,0,2266.263,80,91,0.5033631809419257,0.4966368190580743
24,12,25,0,1739.3220000000001,50,57,0.4754603050077856,0.5245396949922144
26,12,27,1,2422.374,110,108,0.39436619718309857,0.6056338028169014
28,12,29,1,2127.1479999999997,131,110,0.4637625200141858,0.5362374799858143
30,12,31,0,1387.816,110,133,0.5519555201196666,0.4480444798803333
32,12,33,0,2172.223,48,50,0.5551451157168373,0.4448548842831626
34,12,35,0,1694.1670000000001,117,110,0.6614074256806575,0.3385925743193425
36,12,37,0,1822.856,80,78,0.7232453756818228,0.2767546243181772
38,12,39,0,1829.862,92,110,0.7066584972635259,0.293341502736474
40,12,41,0,2603.083,50,58,0.5444317555691679,0.4555682444308321
42,12,43,1,2620.021,80,69,0.4289568345323741,0.5710431654676259
44,12,45,0,1375.6029999999994,55,50,0.5841693783332206,0.4158306216667794
46,12,47,1,2155.306,80,75,0.5189148816754654,0.4810851183245346
48,12,49,1,1689.2320000000002,59,50,0.4816238042886352,0.5183761957113648
50,12,51,0,1341.89,52,50,0.6052480857175586,0.39475191428244144
52,12,53,1,2136.489,119,110,0.4101047817717427,0.5898952182282573
54,12,55,0,1448.725,86,80,0.6131294202986157,0.3868705797013843
56,12,57,0,1172.7,50,59,0.6035020629968804,0.3964979370031197
58,12,59,0,3222.912000000001,110,87,0.5701239421275256,0.4298760578724745
60,12,61,0,2513.735,50,45,0.471057884231537,0.5289421157684631
62,12,64,1,2467.72,110,98,0.34578759775149404,0.654212402248506
64,12,66,0,1884.568,110,94,0.5545851528384279,0.445414847161572
66,12,68,0,1105.443,50,54,0.5302991043657922,0.4697008956342078
68,12,70,0,1173.489,50,52,0.5615598041118737,0.4384401958881263
70,12,72,0,2102.4179999999997,87,110,0.5716023044990389,0.428397695500961
72,12,74,0,1929.529,80,96,0.4731873480484616,0.5268126519515385
74,12,76,0,1277.845,50,55,0.5217964175429493,0.4782035824570507
76,12,78,0,2538.5660000000007,45,50,0.482341704025778,0.5176582959742221
78,12,80,0,1864.1,50,53,0.6080579392611526,0.3919420607388473
80,12,82,0,2208.343,80,88,0.5627867077399927,0.4372132922600073
82,12,84,0,1891.715,103,110,0.6106166324868003,0.3893833675131996
84,12,86,0,1766.97,80,72,0.7519866664391315,0.2480133335608685
86,12,88,0,1325.0910000000001,80,90,0.6406140233337542,0.3593859766662458
88,12,90,1,3239.257,80,70,0.5601290467850423,0.4398709532149577
90,12,92,0,1838.701,82,80,0.5816840354941096,0.4183159645058904
92,12,94,0,2209.429,96,110,0.6166841045510917,0.38331589544890826
94,12,96,0,1256.982,60,50,0.5559593036701813,0.4440406963298186
96,12,98,1,2016.06,110,96,0.28001443629982703,0.7199855637001729
98,12,100,0,1502.5320000000006,49,50,0.6064135843540029,0.3935864156459971
100,12,102,0,1307.368,51,50,0.5973622909912837,0.4026377090087164
102,12,104,0,1350.66,40,50,0.6845638715989407,0.3154361284010593
104,12,106,1,1724.1760000000006,85,80,0.4577107921666067,0.5422892078333933
106,12,108,0,1480.7520000000006,50,43,0.68841721339779,0.3115827866022099
108,12,110,0,1978.654,50,60,0.5870051003355458,0.41299489966445424
110,12,112,1,2075.389,122,110,0.3968112126623183,0.6031887873376817
112,12,114,0,1598.612,80,67,0.6145525416459693,0.3854474583540308
114,12,116,1,1761.099,110,122,0.4824701471596445,0.5175298528403555
116,12,118,0,2288.716,110,112,0.7309794531834759,0.26902054681652404
0,13,0,0,4071.551,110,131,0.5792947021684978,0.4207052978315022
2,13,2,0,5355.137,50,44,0.5488580397016463,0.4511419602983537
4,13,4,0,4265.177,42,50,0.6387261794751569,0.3612738205248432
6,13,6,0,5005.561,78,80,0.4191355026711996,0.5808644973288004
8,13,8,1,6348.57,50,48,0.5047710668813357,0.4952289331186644
10,13,10,0,4763.616,46,50,0.4713932756577572,0.5286067243422429
12,13,12,0,5205.076,50,56,0.4440849729788843,0.5559150270211156
14,13,14,0,5431.334,110,124,0.6508050077211842,0.3491949922788158
16,13,16,0,4469.657,64,80,0.4657738095238095,0.5342261904761905
18,13,18,1,5992.316,101,110,0.5904988316476719,0.40950116835232814
20,13,20,1,4768.77,50,42,0.5465363140607792,0.4534636859392208
22,13,22,0,5691.348000000001,77,80,0.4917816024940104,0.5082183975059896
24,13,24,0,4817.055,44,50,0.5746740159283907,0.4253259840716093
26,13,26,1,5554.286,50,46,0.4875169177859852,0.5124830822140148
28,13,28,0,5996.478,133,110,0.5885436166229876,0.4114563833770124
30,13,30,1,6431.187,126,110,0.483031513797715,0.516968486202285
32,13,32,0,6172.81,110,126,0.5470773622746324,0.4529226377253676
34,13,34,0,4500.988,80,77,0.4591748417277079,0.540825158272292
36,13,36,1,4918.652,80,64,0.5245653990966742,0.4754346009033257
38,13,38,1,5534.829000000002,124,110,0.5354055468699609,0.4645944531300391
40,13,40,1,4088.777,128,110,0.5896728027006101,0.41032719729939
42,13,42,0,6010.044,54,50,0.5903919697303045,0.4096080302696956
44,13,44,0,5159.719,105,110,0.6333914559721011,0.3666085440278989
46,13,46,1,4705.5109999999995,96,80,0.6139407297971168,0.3860592702028833
48,13,48,0,5491.312,110,128,0.5499568141637071,0.45004318583629294
50,13,50,0,5587.143,110,119,0.49186991869918706,0.5081300813008129
52,13,52,1,6289.553000000001,58,50,0.4017169184449692,0.5982830815550308
54,13,54,0,5237.417,74,80,0.6094600251151109,0.39053997488488906
56,13,56,0,5152.319,66,80,0.612352729010431,0.38764727098956897
58,13,58,1,5441.379,94,110,0.5988956802876163,0.4011043197123837
60,13,60,1,5147.489000000001,75,80,0.5232614492593081,0.476738550740692
62,13,62,0,5571.482,89,110,0.7395270662351324,0.2604729337648676
64,13,64,1,5286.754,110,98,0.5521328504412119,0.4478671495587881
66,13,66,1,6356.3809999999985,110,94,0.6809647987246532,0.31903520127534685
68,13,68,0,5265.026,50,54,0.7074978624012913,0.2925021375987087
70,13,70,0,4650.749,50,52,0.6025350837483024,0.3974649162516976
72,13,72,0,4932.683,87,110,0.7069933690601646,0.2930066309398354
74,13,74,0,4935.015,80,96,0.7230308219178082,0.2769691780821918
76,13,76,0,4137.873,50,55,0.5638726375478114,0.43612736245218864
78,13,78,0,4097.353,45,50,0.5783959487683441,0.4216040512316559
80,13,80,0,4714.41,50,53,0.6405468474717502,0.3594531525282499
82,13,82,1,5739.5819999999985,80,88,0.4424280945819381,0.5575719054180619
84,13,84,0,4688.827,103,110,0.5606998454043918,0.4393001545956083
86,13,86,1,4835.5909999999985,80,72,0.5559432143007077,0.4440567856992923
88,13,88,0,3939.683,80,90,0.5819848975188779,0.4180151024811219
90,13,90,0,6611.578,80,70,0.5641799255207399,0.4358200744792601
92,13,92,0,5016.054,82,80,0.6368241865050059,0.36317581349499395
94,13,94,1,5317.248000000001,96,110,0.4609690612584079,0.539030938741592
96,13,96,1,3751.3590000000004,60,50,0.5195009774159518,0.4804990225840482
98,13,98,1,4861.518,110,96,0.543737715495094,0.456262284504906
100,13,100,1,4940.484,49,50,0.6271190239747554,0.3728809760252447
102,13,102,1,5849.717,51,50,0.5601131712207472,0.4398868287792528
104,13,105,0,6600.863,50,51,0.5384756007382528,0.4615243992617472
106,13,107,0,4758.612,50,49,0.6255253878808033,0.3744746121191968
108,13,109,0,4348.855,80,82,0.5693766648064371,0.4306233351935629
110,13,111,0,5247.2959999999985,53,50,0.5471080978309748,0.4528919021690252
112,13,113,0,4668.312,67,80,0.5896161040888814,0.4103838959111185
114,13,115,1,4392.422000000001,70,80,0.5545824796303035,0.44541752036969656
116,13,117,1,5804.678000000001,110,115,0.5264116784351819,0.4735883215648181
118,13,119,0,5993.969,110,103,0.4364784529230841,0.5635215470769159
0,14,0,0,3324.308,110,131,0.5847626160999808,0.4152373839000192
2,14,2,1,2523.038,50,44,0.4408624632102167,0.5591375367897834
4,14,4,0,6684.934,42,50,0.4213821148006761,0.578617885199324
6,14,6,0,3286.518,78,80,0.5077167138495929,0.4922832861504071
8,14,8,0,5929.486,50,48,0.4482745065970154,0.5517254934029846
10,14,10,0,1419.557,46,50,0.5878882346245338,0.41211176537546623
12,14,12,0,1249.042,50,56,0.5657316564480278,0.43426834355197225
14,14,14,0,2401.027,110,124,0.5245512895978095,0.4754487104021905
16,14,16,0,1233.281,64,80,0.580696916666424,0.419303083333576
18,14,18,0,1259.7169999999999,101,110,0.5877334554300918,0.4122665445699082
